,AverageTradePrice,BuyQuantity,Close,Exchange,ExchangeType,High,LastQuantity,LastTradeTime,LastTradedPrice,Low,NetChange,Open,OpenInterest,Scripcode,SellQuantity,TotalBuyQuantity,TotalSellQuantity,Volume,Name,FullName
446,101.79,8957,101.85,N,C,104.3,500,/Date(1695637750000)/,102.05,99.85,0.200000000000003,103,0,10753,0,8957,0,45748823,UNIONBANK,UNION BANK OF INDIA
447,286.13,0,287.45,N,C,290.75,10,/Date(1695637734000)/,283.3,281.5,-4.14999999999998,285.5,0,10755,123,0,123,192384,APTECHT,APTECH LIMITED
448,376.35,0,382.95,N,C,383.95,10,/Date(1695637703000)/,375.05,373.7,-7.89999999999998,383.95,0,10794,582,0,582,13715793,CANBK,CANARA BANK
449,555.34,32,561.5,N,C,562.25,18,/Date(1695637143000)/,555.1,551.7,-6.39999999999998,562.2,0,10925,0,32,0,80277,GODREJIND,GODREJ INDUSTRIES LTD
450,3719.85,24,3705.05,N,C,3750,1,/Date(1695637036000)/,3728.5,3688,23.4499999999998,3690,0,10940,0,24,0,206150,DIVISLAB,DIVI S LABORATORIES LTD
451,1172.41,0,1182.35,N,C,1191.75,8,/Date(1695637771000)/,1158.35,1155,-24,1185,0,10990,349,0,349,150079,RADICO,RADICO KHAITAN LTD
452,10641.66,62,10535.15,N,C,10720,20,/Date(1695637320000)/,10588.2,10530,53.0500000000011,10535.15,0,10999,0,62,0,756801,MARUTI,MARUTI SUZUKI INDIA LTD.
453,44.98,0,45.03,N,C,46.4,1,/Date(1695635968000)/,45.17,44.67,0.140000000000001,46.4,0,11037,10,0,10,68729,ICICIBANKN,ICICIPRAMC - IPRU5008
454,130.81,0,131.2,N,C,132.2,46,/Date(1695637571000)/,129.85,129.2,-1.34999999999999,131.2,0,11045,1915,0,1915,625152,SATIA,SATIA INDUSTRIES LIMITED
455,93.46,17124,93.6,N,C,94.45,1000,/Date(1695637772000)/,94.3,92.4,0.700000000000003,93.95,0,11184,0,17124,0,33610387,IDFCFIRSTB,IDFC FIRST BANK LIMITED
456,2373.1,3,2355.55,N,C,2385,43,/Date(1695635997000)/,2378.8,2350.05,23.25,2360,0,11195,0,3,0,363097,INDIGO,INTERGLOBE AVIATION LTD
457,42.4,52539,43.05,N,C,43.8,3,/Date(1695637798000)/,42.4,41.8,-0.649999999999999,43.3,0,11223,0,52539,0,46880912,UCOBANK,UCO BANK
458,122.34,1411,120.95,N,C,123.4,500,/Date(1695637778000)/,122.4,120,1.45,121.9,0,11253,0,1411,0,875527,WELSPUNIND,WELSPUN INDIA LTD
459,456.05,310,454.85,N,C,458.9,10,/Date(1695636808000)/,455.05,453.25,0.199999999999989,454.7,0,11262,0,310,0,520248,IGL,INDRAPRASTHA GAS LTD
460,219.84,0,216.75,N,C,221.7,129,/Date(1695636664000)/,219.55,217,2.80000000000001,217.85,0,11275,0,0,0,113504,TVTODAY,TV TODAY NETWORK LTD
461,619.54,69,614.8,N,C,624.8,45,/Date(1695637771000)/,616.95,613.1,2.15000000000009,614.8,0,11287,0,69,0,2303387,UPL,UPL LIMITED
462,1481.21,19,1470.95,N,C,1502.1,5,/Date(1695636975000)/,1489.3,1442.8,18.3499999999999,1469.95,0,11301,0,19,0,153698,LUXIND,LUX INDUSTRIES LIMITED
463,169.72,1180,166.3,N,C,172.35,216,/Date(1695636886000)/,169.45,165.55,3.14999999999998,167,0,11325,0,1180,0,218597,MUKANDLTD,MUKAND LTD.
464,1069.78,14,1080.9,N,C,1090.45,2,/Date(1695637470000)/,1064.85,1061.05,-16.0500000000002,1087.95,0,11343,0,14,0,223931,AFFLE,AFFLE (INDIA) LIMITED
465,238.22,496,240.25,N,C,240.8,5,/Date(1695637743000)/,239.4,236.4,-0.849999999999994,240.25,0,11351,0,496,0,1306855,PETRONET,PETRONET LNG LIMITED
466,449.19,493,440.45,N,C,458.7,1,/Date(1695637724000)/,447.1,434.55,6.65000000000003,440,0,11364,0,493,0,618824,VAIBHAVGBL,VAIBHAV GLOBAL LIMITED
467,1168.97,50,1162.95,N,C,1180.05,44,/Date(1695635997000)/,1166.3,1159.55,3.34999999999991,1168.8,0,11369,0,50,0,7180,TTKHLTCARE,TTK HEALTHCARE LIMITED
468,264.11,0,264.35,N,C,266.15,31,/Date(1695637128000)/,264.1,262.8,-0.25,264.35,0,11373,1948,0,1948,1072534,BIOCON,BIOCON LIMITED.
469,46.41,0,46.9,N,C,47.5,200,/Date(1695637746000)/,46.15,45.6,-0.75,47.2,0,11377,3475,0,3475,54646943,MAHABANK,BANK OF MAHARASHTRA
470,230.31,0,230.44,N,C,231.84,135,/Date(1695635955000)/,231.25,229.34,0.810000000000002,230.4,0,11386,0,0,0,18216,ICICIBANKP,ICICIPRAMC - ICICIBANKP
471,373.23,1438,373.3,N,C,376.9,99,/Date(1695636929000)/,371.0,369.1,-2.30000000000001,374.5,0,11403,0,1438,0,1176542,POONAWALLA,POONAWALLA FINCORP LTD
472,631.69,365,619.5,N,C,639,127,/Date(1695636789000)/,635.85,616.05,16.35,619.95,0,11452,0,365,0,481211,CCL,CCL PRODUCTS (I) LTD
473,11.95,0,11.7,N,C,12.35,500,/Date(1695637773000)/,11.75,11.6,0.0500000000000007,11.75,0,11460,27369,0,27369,17460799,JPASSOCIAT,JAIPRAKASH ASSOCIATES LTD
474,2890.51,1562,2918.5,N,C,2923.8,10,/Date(1695637509000)/,2902.5,2871,-16,2917.95,0,11483,0,1562,0,1049532,LT,LARSEN & TOUBRO LTD.
475,8217.28,150,8187.4,N,C,8279.95,8,/Date(1695637731000)/,8206.2,8156.1,18.8000000000011,8217,0,11532,0,150,0,467415,ULTRACEMCO,ULTRATECH CEMENT LIMITED
476,3579.69,0,3603.65,N,C,3620,1,/Date(1695637796000)/,3577.15,3558.65,-26.5,3602.5,0,11536,112,0,112,1238778,TCS,TATA CONSULTANCY SERV LT
477,5292.88,0,5293.45,N,C,5339.95,24,/Date(1695637320000)/,5285.9,5260.1,-7.55000000000018,5320,0,11543,62,0,62,190214,COFORGE,COFORGE LIMITED
478,968.18,0,955.55,N,C,983.9,1,/Date(1695637766000)/,979.6,949.35,24.0500000000001,954.8,0,11580,10,0,10,338711,WESTLIFE,WESTLIFE FOODWORLD LTD
479,214.85,0,215.02,N,C,215.67,150,/Date(1695635963000)/,215.17,214.21,0.149999999999977,215.21,0,11591,0,0,0,31158,HDFCNIFTY,HDFCAMC - HDFCNIFTY
480,725.04,0,729.36,N,C,738,26,/Date(1695635919000)/,732.89,721.82,3.52999999999997,729.99,0,11593,131,0,131,2423,HDFCSENSEX,HDFCAMC - HDFCSENSEX
481,281.54,268,280.75,N,C,287,2,/Date(1695637796000)/,282.1,276.3,1.35000000000002,279.2,0,11606,0,268,0,131264,GUFICBIO,GUFIC BIOSCIENCES LTD.
482,411.46,1036,411.6,N,C,419,2,/Date(1695637465000)/,415.6,405.2,4,414,0,11618,0,1036,0,297713,ASTRAMICRO,ASTRA MICROWAVE LTD
483,238.6,0,237.95,N,C,240.25,200,/Date(1695637791000)/,239.65,237.15,1.70000000000002,239.15,0,11630,1428,0,1428,8027642,NTPC,NTPC LTD
484,2372.8,10,2339.6,N,C,2406,16,/Date(1695635999000)/,2385.95,2311.65,46.3499999999999,2339.6,0,11654,0,10,0,223367,LALPATHLAB,DR. LAL PATH LABS LTD.
485,107.27,22044,100.7,N,C,109.8,41,/Date(1695637777000)/,106.3,100.7,5.59999999999999,100.7,0,11667,0,22044,0,11435772,DWARKESH,DWARIKESH SUGAR IND LTD
486,337.78,100,340.75,N,C,342.35,1,/Date(1695636890000)/,338.1,335.3,-2.64999999999998,340.75,0,11677,0,100,0,115156,INDOCO,INDOCO REMEDIES LTD.
487,409.05,75,406.3,N,C,414.4,50,/Date(1695637690000)/,405.9,405.3,-0.400000000000034,408.75,0,11689,0,75,0,81477,SUPRAJIT,SUPRAJIT ENGINEERING LTD
488,3550.28,0,3550.65,N,C,3575.65,3,/Date(1695637090000)/,3555.95,3512.05,5.29999999999973,3552.6,0,11703,98,0,98,49899,ALKEM,ALKEM LABORATORIES LTD.
489,778.91,21,774.05,N,C,783.45,8,/Date(1695637569000)/,779.9,774.35,5.85000000000002,776.95,0,11723,0,21,0,2326745,JSWSTEEL,JSW STEEL LIMITED
490,768.39,245,780.65,N,C,786,1,/Date(1695637528000)/,758.95,753.1,-21.6999999999999,780.65,0,11778,0,245,0,182626,GOKEX,GOKALDAS EXPORTS LTD.
491,382.65,14,385.55,N,C,391.9,25,/Date(1695637102000)/,384.85,380,-0.699999999999989,386.25,0,11782,0,14,0,788402,EVEREADY,EVEREADY INDS. IND.  LTD.
492,575.52,386,575.85,N,C,589.75,100,/Date(1695637051000)/,575.65,573.8,-0.200000000000045,577,0,11809,0,386,0,1162580,IIFL,IIFL FINANCE LIMITED
493,687.68,0,690,N,C,693.45,24,/Date(1695635997000)/,689.75,679.05,-0.25,690,0,11813,0,0,0,48118,SHOPERSTOP,SHOPPERS STOP LIMITED
494,387.77,0,389,N,C,392.65,50,/Date(1695637743000)/,389.25,385,0.25,389.75,0,11821,1241,0,1241,503095,WELCORP,WELSPUN CORP LIMITED
495,277.85,2199,265.15,N,C,283.3,1,/Date(1695636764000)/,280.4,269.1,15.25,270.55,0,11829,0,2199,0,1085253,SSWL,STEEL STRIPS WHEELS LTD.
496,1065.4,11,1061.45,N,C,1074.85,21,/Date(1695635998000)/,1062.05,1059.8,0.599999999999909,1066.9,0,11840,0,11,0,322326,NH,NARAYANA HRUDAYALAYA LTD.
497,389.19,3,382.75,N,C,394,25,/Date(1695637501000)/,387.3,381,4.55000000000001,383.3,0,11860,0,3,0,964054,JKPAPER,JK PAPER LIMITED
498,336.39,0,336.8,N,C,341,30,/Date(1695637574000)/,333.75,330.1,-3.05000000000001,338.8,0,11872,12681,0,12681,2284760,GRANULES,GRANULES INDIA LIMITED
499,17.54,0,17.65,N,C,17.75,500,/Date(1695637790000)/,17.45,17.4,-0.199999999999999,17.75,0,11915,1041815,0,1041815,115437155,YESBANK,YES BANK LIMITED
500,127.46,2233,127.15,N,C,128.8,1,/Date(1695635997000)/,127.35,126.95,0.199999999999989,128.35,0,11971,0,2233,0,103630,GOLDIAM,GOLDIAM INTERNATIONAL LTD
501,236.93,600,241.35,N,C,243.8,1,/Date(1695636715000)/,233.4,232,-7.94999999999999,242,0,11987,0,600,0,285877,ICIL,INDO COUNT INDUSTRIES LTD
502,56.19,68997,54.35,N,C,57.25,300,/Date(1695637771000)/,55.45,54.9,1.1,55,0,12026,0,68997,0,43415239,RENUKA,SHREE RENUKA SUGARS LTD
503,2516.22,7,2510.2,N,C,2538,1,/Date(1695636720000)/,2521.3,2493.1,11.1000000000004,2510.2,0,12716,0,7,0,9165,TEAMLEASE,TEAMLEASE SERVICES LTD.
504,520.33,26,528.9,N,C,532,28,/Date(1695635995000)/,520.4,519.05,-8.5,532,0,13061,0,26,0,601923,360ONE,360 ONE WAM LIMITED
505,79.33,0,77.35,N,C,81.8,62,/Date(1695637652000)/,78.1,77,0.75,77.5,0,13072,48,0,48,673524,IIFLSEC,IIFL SECURITIES LIMITED
506,394.2,1250,381.6,N,C,404,20,/Date(1695637795000)/,389.8,380.35,8.19999999999999,383.6,0,13081,0,1250,0,3707872,TRIVENI,TRIVENI ENGG. & INDS. LTD
507,3415.03,0,3491.85,N,C,3492.8,9,/Date(1695637602000)/,3380.8,3365.25,-111.05,3480,0,13086,121,0,121,59522,AIAENG,AIA ENGINEERING LIMITED
508,1719.06,0,1718.95,N,C,1730,16,/Date(1695637792000)/,1715.45,1707.95,-3.5,1720.9,0,13147,30,0,30,195285,PVRINOX,PVR INOX LIMITED
509,281.92,0,285,N,C,288.6,5,/Date(1695637571000)/,278.25,276.15,-6.75,285,0,13175,1,0,1,115363,NITINSPIN,NITIN SPINNERS LIMITED
510,286.35,0,288.1,N,C,289.8,110,/Date(1695637461000)/,284.75,284,-3.35000000000002,288.55,0,13197,2170,0,2170,223513,GSPL,GUJARAT STATE PETRO LTD
511,655.7,16,655.9,N,C,661.55,1,/Date(1695637752000)/,657.35,650.2,1.45000000000005,658,0,13260,0,16,0,103351,KEC,KEC INTL. LIMITED
512,3141.5,0,3155.9,N,C,3159.95,4,/Date(1695635986000)/,3144.15,3106.35,-11.75,3155.15,0,13270,20,0,20,106152,JKCEMENT,JK CEMENT LIMITED
513,300.94,0,302.55,N,C,306.55,2,/Date(1695637744000)/,300.1,298.2,-2.44999999999999,303.05,0,13285,102,0,102,2898534,M&MFIN,M&M FIN. SERVICES LTD
514,637.9,0,639.4,N,C,647.1,1,/Date(1695637321000)/,638.85,631.9,-0.549999999999955,640,0,13305,167,0,167,38591,CENTURYPLY,CENTURY PLYBOARDS (I) LTD
515,2402.49,56,2479.7,N,C,2479.7,45,/Date(1695637735000)/,2415.35,2363,-64.3499999999999,2431,0,13310,0,56,0,372051,KEI,KEI INDUSTRIES LTD.
516,4605.71,0,4620.7,N,C,4637,2,/Date(1695636940000)/,4612.55,4588.05,-8.14999999999964,4635,0,13332,2,0,2,10822,SOLARINDS,SOLAR INDUSTRIES (I) LTD
517,597.73,82,594.05,N,C,602.55,25,/Date(1695637610000)/,599.65,588.45,5.60000000000002,592,0,13404,0,82,0,630717,SUNTV,SUN TV NETWORK LIMITED
518,611.84,253,601.35,N,C,618.9,1,/Date(1695637193000)/,611.65,598,10.3,599,0,13409,0,253,0,445470,GPIL,GODAWARI POW & ISP LTD
519,2566.14,0,2600,N,C,2641,77,/Date(1695635999000)/,2546.25,2531,-53.75,2641,0,13451,174,0,174,14800,RATNAMANI,RATNAMANI MET & TUB LTD.
520,637.49,0,644.45,N,C,649.2,10,/Date(1695637800000)/,633.1,630.7,-11.35,645.5,0,13491,496,0,496,131287,JKLAKSHMI,JK LAKSHMI CEMENT LTD
521,58.33,0,58.55,N,C,58.9,100,/Date(1695637517000)/,58.5,57.65,-0.0499999999999972,58.65,0,13528,25789,0,25789,6707147,GMRINFRA,GMR AIRPORTS INFRA LTD
522,1304.19,100,1305.35,N,C,1314.4,5,/Date(1695637775000)/,1299.45,1296.05,-5.89999999999986,1305.35,0,13538,0,100,0,2100302,TECHM,TECH MAHINDRA LIMITED
523,2102.09,2,2091.6,N,C,2129.9,73,/Date(1695637660000)/,2077.2,2070,-14.4000000000001,2102.6,0,13560,0,2,0,47150,GRINDWELL,GRINDWELL NORTON LIMITED
524,4908.67,0,4924.55,N,C,5000,10,/Date(1695637168000)/,4928.5,4850,3.94999999999982,4949,0,13577,63,0,63,18739,VOLTAMP,VOLTAMP TRANSFORMERS LTD
525,684.09,0,663.35,N,C,692.2,111,/Date(1695637668000)/,689.2,667,25.85,667,0,13611,133,0,133,4487685,IRCTC,INDIAN RAIL TOUR CORP LTD
526,85.9,62,85.35,N,C,87.55,38,/Date(1695637628000)/,85.25,84.8,-0.0999999999999943,85.85,0,13637,0,62,0,2844182,JMFINANCIL,JM FINANCIAL LIMITED
527,754.31,4150,719.25,N,C,772.9,12,/Date(1695637725000)/,758.45,725.45,39.2,725.5,0,13643,0,4150,0,993600,ELECON,ELECON ENG. CO. LTD
528,859.25,0,846.15,N,C,874.45,22,/Date(1695635978000)/,863.3,842.05,17.15,850,0,13656,9,0,9,12404,ALICON,ALICON CASTALLOY LIMITED
529,160.62,2057,162.15,N,C,163.1,267,/Date(1695635989000)/,159.95,158.8,-2.20000000000002,163.1,0,13688,0,2057,0,380566,GATI,GATI LIMITED
530,1797.4,0,1796.7,N,C,1810,100,/Date(1695636762000)/,1791.3,1772.1,-5.40000000000009,1796,0,13710,9,0,9,58969,FIEMIND,FIEM INDUSTRIES LIMITED
531,125.55,5093,126.35,N,C,127.6,8,/Date(1695637788000)/,125.4,124.3,-0.949999999999989,127.35,0,13725,0,5093,0,1045159,DCBBANK,DCB BANK LIMITED
532,3003.42,0,2996.4,N,C,3020.6,136,/Date(1695635997000)/,3007.45,2982,11.0499999999997,2999.9,0,13750,370,0,370,70193,FLUOROCHEM,GUJARAT FLUOROCHEM LTD
533,4274.02,52,4300.35,N,C,4303.4,1,/Date(1695637254000)/,4260.65,4236.6,-39.7000000000007,4300.35,0,13751,0,52,0,225725,NAUKRI,INFO EDGE (I) LTD
534,3754.81,166,3758.85,N,C,3810,1,/Date(1695635971000)/,3742.05,3717.6,-16.7999999999997,3799.85,0,13761,0,166,0,8463,BBL,BHARAT BIJLEE LTD
535,822.87,1490,811.15,N,C,832.5,50,/Date(1695637774000)/,822.8,813.2,11.65,816.7,0,13776,0,1490,0,186385,GESHIP,THE GE SHPG.LTD
536,720.79,0,711.05,N,C,726.5,50,/Date(1695637182000)/,718.05,710.2,7,711,0,13786,1823,0,1823,379048,TORNTPOWER,TORRENT POWER LTD
537,65.05,3,65.1,N,C,65.45,292,/Date(1695636000000)/,64.9,64.8,-0.199999999999989,65.1,0,13796,0,3,0,184343,MANALIPETC,MANALI PETROCHEMICALS LT
538,379.84,0,376.85,N,C,383.4,15,/Date(1695636000000)/,378.0,371.5,1.14999999999998,377.8,0,13810,527,0,527,724675,GREENPANEL,GREENPANEL INDUSTRIES LTD
539,162.63,0,158.2,N,C,165,1,/Date(1695636757000)/,163.4,159,5.20000000000002,159.4,0,13816,9069,0,9069,820221,DAAWAT,LT FOODS LIMITED
540,675.54,0,649.1,N,C,688.8,30,/Date(1695637677000)/,684.0,647.25,34.9,652,0,13826,324,0,324,842444,SOBHA,SOBHA LIMITED
541,881.17,0,889.25,N,C,897.65,79,/Date(1695635988000)/,880.55,876,-8.70000000000005,897.65,0,13844,25,0,25,23433,MMFL,MM FORGINGS LTD
542,466.33,0,464.35,N,C,473,1,/Date(1695637184000)/,465.0,460.55,0.649999999999977,464.35,0,13880,713,0,713,80314,BANCOINDIA,BANCO PRODUCTS (I) LTD
543,74.83,12606,72.7,N,C,76.45,5,/Date(1695637517000)/,73.6,73.2,0.899999999999991,73.25,0,13925,0,12606,0,5470587,NFL,NATIONAL FERT. LTD
544,1032.78,1495,1031.3,N,C,1049.55,20,/Date(1695637344000)/,1027.35,1021.15,-3.95000000000005,1031.25,0,13976,0,1495,0,288270,TANLA,TANLA PLATFORMS LIMITED
545,357.84,0,361.05,N,C,363.65,100,/Date(1695637716000)/,356.35,355,-4.69999999999999,361.1,0,14014,450,0,450,157148,LUMAXTECH,LUMAX AUTO TECH LTD
546,1194.66,117,1198.15,N,C,1213,8,/Date(1695637773000)/,1197.65,1182,-0.5,1213,0,14019,0,117,0,26912,TIDEWATER,TIDE WATER OIL LTD
547,587.52,151,578.55,N,C,595.1,17,/Date(1695635992000)/,583.9,580.6,5.35000000000002,585,0,14096,0,151,0,88647,SIYSIL,SIYARAM SILK MILLS LTD
548,66.66,0,68.05,N,C,68,1100,/Date(1695637543000)/,65.95,65.5,-2.09999999999999,67.55,0,14111,5709,0,5709,5124881,NETWORK18,NETWORK18 MEDIA & INV LTD
549,597.52,105,598,N,C,602.55,1,/Date(1695636614000)/,600.35,590.3,2.35000000000002,598,0,14154,0,105,0,276985,UNOMINDA,UNO MINDA LIMITED
550,3094.53,0,3091.3,N,C,3106.75,72,/Date(1695635999000)/,3099.75,3031,8.44999999999982,3106.75,0,14198,2,0,2,189144,TIMKEN,TIMKEN INDIA LTD.
551,45.48,38369,45.75,N,C,46.65,1,/Date(1695637518000)/,44.85,44.7,-0.899999999999999,45.9,0,14208,0,38369,0,9239416,TV18BRDCST,TV18 BROADCAST LIMITED
552,2021.21,1551,2033,N,C,2049.65,14,/Date(1695636743000)/,2021.6,1997.1,-11.4000000000001,2033,0,14223,0,1551,0,8007,TIIL,TECHNOCRAFT IND LTD
553,158.9,0,157.75,N,C,160,10,/Date(1695637726000)/,158.85,157.3,1.09999999999999,157.7,0,14255,1265,0,1265,1299157,REDINGTON,REDINGTON LIMITED
554,91.98,12465,88.35,N,C,93.5,50,/Date(1695637186000)/,92.65,88.4,4.30000000000001,89,0,14296,0,12465,0,4812647,SEQUENT,SEQUENT SCIENTIFIC LTD.
555,238.27,765,238.4,N,C,241.15,13,/Date(1695637779000)/,238.2,236.55,-0.200000000000017,239.35,0,14299,0,765,0,10640362,PFC,POWER FIN CORP LTD.
556,164.02,0,162,N,C,165.4,18,/Date(1695637377000)/,164.25,161.15,2.25,162.75,0,14304,291,0,291,1204327,FSL,FIRSTSOURCE SOLU. LTD.
557,426.0,18741,420.85,N,C,435,100,/Date(1695637662000)/,430.9,418.3,10.05,424,0,14309,0,18741,0,3162061,INDIANB,INDIAN BANK
558,242.42,51381,233.65,N,C,248.4,1000,/Date(1695637692000)/,247.15,231.85,13.5,234,0,14334,0,51381,0,2921630,HSCL,HIMADRI SPECIALITY CHEM L
559,461.6,785,446.6,N,C,474,1,/Date(1695635986000)/,453.1,446.6,6.5,448.9,0,14339,0,785,0,215221,GANESHHOUC,GANESH HOUSING CORP LTD
560,680.3,0,686.8,N,C,691.95,2,/Date(1695635993000)/,678.95,670.05,-7.84999999999991,691.95,0,14361,1,0,1,36111,APOLLOPIPE,APOLLO PIPES LIMITED
561,11.27,1006956,11.3,N,C,11.5,1,/Date(1695637792000)/,11.3,11.05,0,11.35,0,14366,0,1006956,0,162564918,IDEA,VODAFONE IDEA LIMITED
562,39502.03,0,39395.2,N,C,39765,1,/Date(1695637009000)/,39434.35,39235.2,39.1500000000015,39500.95,0,14413,4,0,4,10921,PAGEIND,PAGE INDUSTRIES LTD
563,1840.17,0,1841.05,N,C,1876.9,50,/Date(1695637216000)/,1868.0,1810.25,26.95,1844.45,0,14418,680,0,680,622618,ASTRAL,ASTRAL LIMITED
564,436.98,0,426.2,N,C,441.45,20,/Date(1695637138000)/,435.3,422.2,9.10000000000002,426.05,0,14423,159,0,159,280803,LAOPALA,LA OPALA RG LIMITED
565,285.05,0,278.4,N,C,290.95,500,/Date(1695637768000)/,282.45,274.25,4.05000000000001,279,0,14435,3589,0,3589,3501531,JKTYRE,JK TYRE & INDUSTRIES LTD
566,84.18,0,78.35,N,C,87,200,/Date(1695637707000)/,85.65,78.3,7.30000000000001,78.45,0,14450,470910,0,470910,64907027,IBREALEST,INDIABULLS REAL EST. LTD
567,461.95,0,462.75,N,C,469,80,/Date(1695636764000)/,460.9,458,-1.85000000000002,462.75,0,14466,21,0,21,41046,KIRLFER,KIRLOSKAR FERROUS IND LTD
568,2231.06,0,2233.2,N,C,2250.9,13,/Date(1695635992000)/,2239.1,2210.85,5.90000000000009,2245.15,0,14501,0,0,0,36277,BALAMINES,BALAJI AMINES LIMITED
569,5571.95,0,5532.95,N,C,5589.9,1,/Date(1695635980000)/,5581.9,5535,48.9499999999998,5571.15,0,14523,72,0,72,2034,ICRA,ICRA LIMITED
570,50.35,0,50.4,N,C,50.45,35,/Date(1695635982000)/,50.4,50.25,0,50.4,0,14535,0,0,0,83274,GOLDSHARE,UTI GOLD ETF
571,18.3,1213,18.4,N,C,18.6,750,/Date(1695637696000)/,18.2,18.1,-0.199999999999999,18.45,0,14537,0,1213,0,12966289,DISHTV,DISH TV INDIA LTD.
572,1789.9,0,1831.55,N,C,1827,1,/Date(1695637455000)/,1786.3,1763.55,-45.25,1826.95,0,14552,22,0,22,203009,PHOENIXLTD,THE PHOENIX MILLS LTD
573,653.52,250,646.35,N,C,668.85,25,/Date(1695637627000)/,657.3,636.2,10.9499999999999,646,0,14567,0,250,0,155670,BFUTILITIE,BF UTILITIES LIMITED
574,331.88,348,331.3,N,C,334.8,150,/Date(1695637521000)/,332.2,328.1,0.899999999999977,331,0,14592,0,348,0,846772,FORTIS,FORTIS HEALTHCARE LTD
575,4491.25,10,4469.35,N,C,4524.8,5,/Date(1695636874000)/,4451.05,4443,-18.3000000000002,4455,0,14672,0,10,0,108295,NAVINFLUOR,NAVIN FLUORINE INT. LTD
576,156.52,23517,154.8,N,C,161.7,11,/Date(1695636606000)/,157.0,150.9,2.19999999999999,154.8,0,14707,0,23517,0,3149486,TIMETECHNO,TIME TECHNOPLAST LTD.
577,1004.99,15,1002.5,N,C,1013.8,6,/Date(1695637672000)/,1002.65,1001.55,0.149999999999977,1008.75,0,14712,0,15,0,20030,HGS,HINDUJA GLOBAL SOLS. LTD.
578,520.6,1393,516.55,N,C,527.75,5,/Date(1695637764000)/,522.1,513.4,5.55000000000007,517.15,0,14732,0,1393,0,2789922,DLF,DLF LIMITED
579,224.43,0,225.3,N,C,227.35,10,/Date(1695637444000)/,222.65,222,-2.65000000000001,223.3,0,14788,159,0,159,272706,SPARC,SUN PHARMA ADV.RES.CO.LTD
580,50.1,70332,50.85,N,C,51.35,2,/Date(1695637744000)/,50.0,49.2,-0.850000000000001,51.1,0,14894,0,70332,0,61601517,CENTRALBK,CENTRAL BANK OF INDIA
581,2002.08,0,2009.7,N,C,2039.85,2,/Date(1695636730000)/,1995.8,1985.05,-13.9000000000001,2009.7,0,14908,98,0,98,12123,KDDL,KDDL LIMITED
582,730.48,0,729.4,N,C,736.6,61,/Date(1695635997000)/,728.6,722,-0.799999999999955,735,0,14912,627,0,627,138420,KPRMILL,KPR MILL LTD.
583,110.65,6386,108.3,N,C,113.8,22,/Date(1695637792000)/,111.25,106.95,2.95,108.85,0,14922,0,6386,0,487844,PURVA,PURAVANKARA LIMITED
584,478.77,474,473.6,N,C,483,25,/Date(1695637580000)/,480.35,468.8,6.75,473,0,14937,0,474,0,238319,CIEINDIA,CIE AUTOMOTIVE INDIA LTD
585,853.12,29,854.6,N,C,860.8,16,/Date(1695637728000)/,852.85,846.8,-1.75,855.05,0,14947,0,29,0,49115,MOTILALOFS,MOTILAL OSWAL FIN LTD
586,328.59,253,329.5,N,C,331.05,2,/Date(1695636879000)/,329.3,325.25,-0.199999999999989,328.95,0,14966,0,253,0,219281,CSBBANK,CSB BANK LIMITED
587,637.76,260,631.05,N,C,644.95,40,/Date(1695637782000)/,636.4,632,5.35000000000002,640,0,14972,0,260,0,178466,KSCL,KAVERI SEED CO. LTD.
588,198.82,1131,199.15,N,C,200.65,200,/Date(1695637548000)/,198.9,196.7,-0.25,200,0,14977,0,1131,0,11951847,POWERGRID,POWER GRID CORP. LTD.
589,8738.17,50,8609.75,N,C,8828.9,2,/Date(1695635992000)/,8722.7,8585.3,112.950000000001,8652,0,15039,0,50,0,14502,CERA,CERA SANITARYWARE LTD
590,143.49,225822,175.4,N,C,157.9,10,/Date(1695637790000)/,142.8,140.35,-32.6,157.9,0,15044,0,225822,0,66545838,DELTACORP,DELTA CORP LIMITED
591,259.64,0,271.55,N,C,267,300,/Date(1695637129000)/,252.95,251,-18.6,267,0,15068,3737,0,3737,4379480,RELIGARE,RELIGARE ENTER. LTD.
592,825.88,4693,827.05,N,C,831.7,1,/Date(1695637740000)/,825.65,818.95,-1.39999999999998,828.7,0,15083,0,4693,0,2395763,ADANIPORTS,ADANI PORT & SEZ LTD
593,461.14,158,451.35,N,C,474,6,/Date(1695637492000)/,470.8,440.65,19.45,455.6,0,15124,0,158,0,598149,KOLTEPATIL,KOLTE PATIL DEV. LTD.
594,2004.28,17,2001.3,N,C,2013.5,33,/Date(1695637456000)/,2002.35,1998,1.04999999999995,2004.95,0,15141,0,17,0,199957,COLPAL,COLGATE PALMOLIVE LTD.
595,351.07,300,349.05,N,C,354.95,210,/Date(1695635999000)/,348.3,346.1,-0.75,352.1,0,15146,0,300,0,416679,JYOTHYLAB,JYOTHY LABS LIMITED
596,1799.41,0,1773.75,N,C,1810,1,/Date(1695635990000)/,1800.85,1770.05,27.0999999999999,1793.75,0,15179,10,0,10,37050,ECLERX,ECLERX SERVICES LTD
597,585.37,1009,577.45,N,C,594,19,/Date(1695637788000)/,589.45,575.35,12,577.3,0,15184,0,1009,0,87056,BRIGADE,BRIGADE ENTER. LTD
